order_id,user_id,order_date,channel,order_value_usd
ORD-12281,USR-1615,2026-04-22,Google Ads,107.02
ORD-12282,USR-1441,2026-01-01,Meta Ads,68.89
ORD-12283,USR-1761,2026-04-18,Meta Ads,87.11
ORD-12284,USR-1024,2026-06-04,Meta Ads,59.02
ORD-12285,USR-2083,2026-06-01,Meta Ads,68.04
ORD-12286,USR-1564,2026-04-21,Organic Search,98.09
ORD-12287,USR-1167,2026-04-06,Google Ads,105.6
ORD-12288,USR-1519,2026-04-14,Organic Search,66.77
ORD-12289,USR-2133,2026-05-20,TikTok Ads,111.88
ORD-12290,USR-1114,2026-04-10,Meta Ads,46.57
ORD-12291,USR-1985,2026-06-16,Google Ads,19.94
ORD-12292,USR-1066,2026-01-07,Organic Search,84.8
ORD-12293,USR-1696,2026-04-11,TikTok Ads,91.33
ORD-12294,USR-1949,2026-04-13,Meta Ads,63.36
ORD-12295,USR-1722,2026-03-29,Google Ads,87.13
ORD-12296,USR-1702,2026-04-01,Organic Search,46.6
ORD-12297,USR-1349,2026-05-18,Meta Ads,39.39
ORD-12298,USR-2253,2026-05-29,Meta Ads,24.12
ORD-12299,USR-2001,2026-02-23,TikTok Ads,47.06
ORD-12300,USR-2026,2026-02-17,Meta Ads,95.86
ORD-12301,USR-1812,2026-04-04,Google Ads,15.86
ORD-12302,USR-1894,2026-02-25,Google Ads,54.4
ORD-12303,USR-1315,2026-01-13,Direct,44.97
ORD-12304,USR-2299,2026-06-05,Google Ads,102.01
ORD-12305,USR-1970,2026-06-20,TikTok Ads,119.95
ORD-12306,USR-1303,2026-04-22,Meta Ads,32.29
ORD-12307,USR-2029,2026-02-17,Google Ads,25.97
ORD-12308,USR-1381,2026-03-19,Meta Ads,64.97
ORD-12309,USR-1159,2026-02-16,TikTok Ads,90.19
ORD-12310,USR-1775,2026-01-14,Meta Ads,80.76
ORD-12311,USR-2143,2026-05-30,Google Ads,105.24
ORD-12312,USR-1030,2026-03-01,TikTok Ads,106.48
ORD-12313,USR-1497,2026-03-22,Direct,86.79
ORD-12314,USR-1131,2026-05-29,Google Ads,66.14
ORD-12315,USR-1029,2026-05-12,Meta Ads,112.21
ORD-12316,USR-2260,2026-01-04,Meta Ads,52.81
ORD-12317,USR-2469,2026-01-22,TikTok Ads,32.71
ORD-12318,USR-1262,2026-04-17,Organic Search,107.43
ORD-12319,USR-1377,2026-01-09,Google Ads,26.79
ORD-12320,USR-1328,2026-06-01,Meta Ads,99.45
ORD-12321,USR-2390,2026-06-12,Meta Ads,15.59
ORD-12322,USR-1867,2026-01-16,Google Ads,67.64
ORD-12323,USR-2243,2026-03-10,Meta Ads,82.94
ORD-12324,USR-2409,2026-06-26,Google Ads,22.78
ORD-12325,USR-1996,2026-04-28,Meta Ads,24.98
ORD-12326,USR-1011,2026-02-23,Google Ads,72.27
ORD-12327,USR-1077,2026-04-20,Google Ads,78.94
ORD-12328,USR-1811,2026-04-12,Google Ads,72.18
ORD-12329,USR-1081,2026-03-18,Meta Ads,88.31
ORD-12330,USR-2327,2026-03-25,Google Ads,43.99
ORD-12331,USR-2451,2026-04-26,Meta Ads,116.44
ORD-12332,USR-1859,2026-04-01,Meta Ads,63.77
ORD-12333,USR-2380,2026-02-13,Meta Ads,52.54
ORD-12334,USR-2277,2026-02-03,Meta Ads,31.35
ORD-12335,USR-1943,2026-06-06,Organic Search,17.2
ORD-12336,USR-1776,2026-03-16,TikTok Ads,18.55
ORD-12337,USR-2187,2026-03-08,Meta Ads,51.32
ORD-12338,USR-2277,2026-04-29,TikTok Ads,50.08
ORD-12339,USR-2109,2026-05-13,Meta Ads,62.35
ORD-12340,USR-2070,2026-03-17,Direct,88.91
ORD-12341,USR-2405,2026-05-26,Meta Ads,82.75
ORD-12342,USR-2491,2026-04-03,TikTok Ads,68.0
ORD-12343,USR-1313,2026-05-13,TikTok Ads,102.44
ORD-12344,USR-2291,2026-01-08,Google Ads,71.07
ORD-12345,USR-1800,2026-04-01,Meta Ads,61.12
ORD-12346,USR-2294,2026-04-10,Google Ads,57.23
ORD-12347,USR-1064,2026-01-11,Meta Ads,20.39
ORD-12348,USR-2385,2026-01-16,Google Ads,90.38
ORD-12349,USR-1185,2026-01-30,Meta Ads,115.06
ORD-12350,USR-1170,2026-05-14,Meta Ads,29.06
ORD-12351,USR-1026,2026-01-18,Google Ads,57.69
ORD-12352,USR-2132,2026-01-22,TikTok Ads,68.57
ORD-12353,USR-1785,2026-06-17,Meta Ads,56.67
ORD-12354,USR-1660,2026-04-20,Organic Search,51.03
ORD-12355,USR-2099,2026-04-30,Meta Ads,17.01
ORD-12356,USR-2313,2026-02-08,TikTok Ads,66.47
ORD-12357,USR-1817,2026-06-18,TikTok Ads,17.37
ORD-12358,USR-2017,2026-02-21,Meta Ads,105.21
ORD-12359,USR-1795,2026-02-14,Meta Ads,62.2
ORD-12360,USR-1848,2026-01-27,Direct,89.17
ORD-12361,USR-1632,2026-03-03,Direct,111.75
ORD-12362,USR-2454,2026-05-04,Google Ads,64.45
ORD-12363,USR-1898,2026-05-01,TikTok Ads,74.08
ORD-12364,USR-1981,2026-01-19,Google Ads,39.52
ORD-12365,USR-1063,2026-03-09,Google Ads,88.01
ORD-12366,USR-1457,2026-03-07,TikTok Ads,35.89
ORD-12367,USR-2449,2026-01-03,Organic Search,60.97
ORD-12368,USR-1343,2026-06-27,TikTok Ads,67.61
ORD-12369,USR-2217,2026-06-21,Google Ads,85.59
ORD-12370,USR-1028,2026-04-30,Organic Search,76.93
ORD-12371,USR-2376,2026-02-22,Google Ads,32.0
ORD-12372,USR-1116,2026-06-25,Meta Ads,111.79
ORD-12373,USR-1763,2026-06-24,Direct,111.33
ORD-12374,USR-2096,2026-03-07,Meta Ads,41.78
ORD-12375,USR-1496,2026-05-11,Meta Ads,93.18
ORD-12376,USR-2493,2026-06-22,Google Ads,97.18
ORD-12377,USR-1594,2026-03-24,Google Ads,55.73
ORD-12378,USR-2251,2026-01-26,Google Ads,75.9
ORD-12379,USR-2094,2026-06-24,Google Ads,65.03
ORD-12380,USR-1336,2026-04-05,Google Ads,22.84
ORD-12381,USR-1012,2026-05-22,Organic Search,116.05
ORD-12382,USR-1240,2026-06-24,Google Ads,26.49
ORD-12383,USR-2357,2026-05-21,Meta Ads,59.83
ORD-12384,USR-2475,2026-01-03,Organic Search,93.07
ORD-12385,USR-1416,2026-01-01,Organic Search,35.97
ORD-12386,USR-2418,2026-04-26,TikTok Ads,110.72
ORD-12387,USR-1045,2026-05-22,Meta Ads,113.87
ORD-12388,USR-1648,2026-01-10,Google Ads,83.01
ORD-12389,USR-1908,2026-05-08,Meta Ads,65.29
ORD-12390,USR-1547,2026-01-06,Meta Ads,22.73
ORD-12391,USR-1748,2026-01-25,TikTok Ads,63.54
ORD-12392,USR-1377,2026-02-19,TikTok Ads,50.37
ORD-12393,USR-2167,2026-02-26,Google Ads,28.19
ORD-12394,USR-1747,2026-01-12,Meta Ads,47.93
ORD-12395,USR-1214,2026-05-14,Google Ads,68.56
ORD-12396,USR-1125,2026-03-14,Meta Ads,95.66
ORD-12397,USR-2195,2026-02-07,Meta Ads,69.36
ORD-12398,USR-1831,2026-03-21,TikTok Ads,98.21
ORD-12399,USR-2222,2026-05-07,Meta Ads,103.35
ORD-12400,USR-1633,2026-05-12,Meta Ads,95.69
ORD-12401,USR-1457,2026-04-12,Meta Ads,23.36
ORD-12402,USR-1760,2026-01-17,Meta Ads,113.62
ORD-12403,USR-2142,2026-02-28,Meta Ads,114.49
ORD-12404,USR-1479,2026-03-07,Google Ads,94.89
ORD-12405,USR-1583,2026-05-28,Meta Ads,95.43
ORD-12406,USR-1628,2026-04-17,Meta Ads,59.24
ORD-12407,USR-1209,2026-05-27,Google Ads,71.44
ORD-12408,USR-1867,2026-04-13,Meta Ads,53.35
ORD-12409,USR-1915,2026-06-21,Meta Ads,113.48
ORD-12410,USR-2128,2026-04-02,Meta Ads,24.37
ORD-12411,USR-2296,2026-01-27,Meta Ads,23.28
ORD-12412,USR-2288,2026-03-25,Google Ads,68.97
ORD-12413,USR-2019,2026-06-15,Organic Search,82.76
ORD-12414,USR-2344,2026-03-04,Meta Ads,97.41
ORD-12415,USR-2485,2026-06-01,Meta Ads,47.06
ORD-12416,USR-2014,2026-01-25,TikTok Ads,41.93
ORD-12417,USR-2080,2026-05-21,Direct,26.88
ORD-12418,USR-1639,2026-05-22,Meta Ads,115.5
ORD-12419,USR-1089,2026-03-12,Google Ads,53.26
ORD-12420,USR-1893,2026-03-20,TikTok Ads,64.92
ORD-12421,USR-2458,2026-05-27,Direct,64.95
ORD-12422,USR-1960,2026-06-21,Google Ads,84.43
ORD-12423,USR-1283,2026-02-25,Meta Ads,32.07
ORD-12424,USR-1611,2026-04-16,Organic Search,16.57
ORD-12425,USR-1085,2026-03-06,TikTok Ads,27.43
ORD-12426,USR-1173,2026-03-21,Organic Search,45.87
ORD-12427,USR-2396,2026-03-04,Meta Ads,104.04
ORD-12428,USR-1696,2026-05-08,TikTok Ads,67.9
ORD-12429,USR-1665,2026-03-12,Organic Search,20.85
ORD-12430,USR-2445,2026-03-12,Organic Search,106.28
ORD-12431,USR-1876,2026-05-10,Google Ads,31.22
ORD-12432,USR-2023,2026-04-11,Google Ads,112.99
ORD-12433,USR-2060,2026-05-06,TikTok Ads,59.92
ORD-12434,USR-1396,2026-01-08,Meta Ads,33.33
ORD-12435,USR-2106,2026-04-02,Meta Ads,75.88
ORD-12436,USR-2482,2026-01-25,Google Ads,90.67
ORD-12437,USR-1033,2026-06-07,Google Ads,74.08
ORD-12438,USR-1690,2026-03-10,Meta Ads,85.71
ORD-12439,USR-1062,2026-01-31,Organic Search,73.01
ORD-12440,USR-1333,2026-02-17,TikTok Ads,119.01
ORD-12441,USR-1079,2026-06-04,TikTok Ads,98.38
ORD-12442,USR-2384,2026-03-18,TikTok Ads,19.37
ORD-12443,USR-1461,2026-06-13,Google Ads,30.62
ORD-12444,USR-1997,2026-05-02,Organic Search,116.17
ORD-12445,USR-1829,2026-02-26,Meta Ads,18.19
ORD-12446,USR-1463,2026-02-25,Meta Ads,25.18
ORD-12447,USR-1993,2026-06-07,Google Ads,42.72
ORD-12448,USR-1014,2026-04-18,Meta Ads,60.56
ORD-12449,USR-2136,2026-06-09,Google Ads,78.52
ORD-12450,USR-1353,2026-04-01,Meta Ads,119.95
ORD-12451,USR-2443,2026-02-10,TikTok Ads,101.44
ORD-12452,USR-2174,2026-06-10,Direct,115.03
ORD-12453,USR-1079,2026-01-30,TikTok Ads,106.82
ORD-12454,USR-2303,2026-02-14,TikTok Ads,84.44
ORD-12455,USR-2076,2026-05-28,Meta Ads,29.15
ORD-12456,USR-1385,2026-02-03,Google Ads,74.76
ORD-12457,USR-2070,2026-04-04,TikTok Ads,52.13
ORD-12458,USR-1723,2026-04-16,Meta Ads,48.44
ORD-12459,USR-2331,2026-05-31,TikTok Ads,117.66
ORD-12460,USR-2089,2026-03-23,Google Ads,15.02
ORD-12461,USR-1961,2026-01-28,Google Ads,93.71
ORD-12462,USR-1938,2026-03-10,Meta Ads,102.32
ORD-12463,USR-1198,2026-01-15,Meta Ads,34.56
ORD-12464,USR-1981,2026-02-04,Google Ads,114.81
ORD-12465,USR-1851,2026-01-19,Google Ads,84.84
ORD-12466,USR-2397,2026-06-16,Direct,73.61
ORD-12467,USR-2279,2026-06-09,Google Ads,48.98
ORD-12468,USR-1349,2026-04-13,Google Ads,114.53
ORD-12469,USR-1784,2026-04-21,Organic Search,105.05
ORD-12470,USR-1824,2026-06-01,TikTok Ads,56.74
ORD-12471,USR-1863,2026-04-14,TikTok Ads,49.96
ORD-12472,USR-1634,2026-02-06,Organic Search,113.0
ORD-12473,USR-2106,2026-03-14,Direct,95.11
ORD-12474,USR-2045,2026-02-17,TikTok Ads,91.55
ORD-12475,USR-2290,2026-02-15,Meta Ads,80.58
ORD-12476,USR-1037,2026-04-30,Meta Ads,60.08
ORD-12477,USR-2433,2026-04-20,Meta Ads,93.67
ORD-12478,USR-1289,2026-01-08,Google Ads,18.6
ORD-12479,USR-1715,2026-05-24,Organic Search,83.66
ORD-12480,USR-1752,2026-05-30,Meta Ads,117.43
ORD-12481,USR-1793,2026-01-02,Organic Search,51.2
ORD-12482,USR-2309,2026-04-17,Meta Ads,106.01
ORD-12483,USR-1107,2026-02-07,Direct,16.22
ORD-12484,USR-1327,2026-06-23,Google Ads,64.28
ORD-12485,USR-2442,2026-02-15,Meta Ads,17.67
ORD-12486,USR-2100,2026-02-20,Direct,63.32
ORD-12487,USR-1275,2026-05-13,Google Ads,70.12
ORD-12488,USR-1637,2026-02-03,Meta Ads,96.4
ORD-12489,USR-2412,2026-06-11,Organic Search,42.11
ORD-12490,USR-2242,2026-02-22,TikTok Ads,30.55
ORD-12491,USR-2491,2026-05-21,Meta Ads,93.98
ORD-12492,USR-1146,2026-03-07,Organic Search,118.99
ORD-12493,USR-1013,2026-05-02,TikTok Ads,50.39
ORD-12494,USR-1642,2026-06-11,Google Ads,42.22
ORD-12495,USR-1408,2026-01-02,Google Ads,51.54
ORD-12496,USR-1141,2026-01-24,Google Ads,58.69
ORD-12497,USR-1273,2026-05-14,TikTok Ads,21.62
ORD-12498,USR-1287,2026-02-09,Meta Ads,54.06
ORD-12499,USR-2120,2026-01-27,Organic Search,58.71
ORD-12500,USR-1483,2026-01-17,Meta Ads,32.65
ORD-12501,USR-2351,2026-04-26,TikTok Ads,118.05
ORD-12502,USR-2171,2026-02-26,Meta Ads,38.37
ORD-12503,USR-1557,2026-06-29,Google Ads,42.6
ORD-12504,USR-2038,2026-05-27,Meta Ads,66.67
ORD-12505,USR-2264,2026-03-19,Meta Ads,25.77
ORD-12506,USR-2499,2026-06-09,Direct,17.15
ORD-12507,USR-1823,2026-04-07,TikTok Ads,16.6
ORD-12508,USR-2217,2026-01-13,Meta Ads,103.91
ORD-12509,USR-1721,2026-01-28,Google Ads,39.4
ORD-12510,USR-1040,2026-06-18,Google Ads,19.14
ORD-12511,USR-1855,2026-01-04,TikTok Ads,83.15
ORD-12512,USR-1985,2026-06-08,Google Ads,45.24
ORD-12513,USR-2195,2026-05-16,Direct,53.87
ORD-12514,USR-1955,2026-01-20,TikTok Ads,108.26
ORD-12515,USR-1707,2026-04-30,Organic Search,65.43
ORD-12516,USR-1805,2026-02-08,Meta Ads,66.93
ORD-12517,USR-1763,2026-03-13,Google Ads,53.46
ORD-12518,USR-1819,2026-02-04,Organic Search,100.1
ORD-12519,USR-1378,2026-05-20,Google Ads,18.53
ORD-12520,USR-2408,2026-06-26,Google Ads,61.78
ORD-12521,USR-1449,2026-01-08,Google Ads,17.23
ORD-12522,USR-1436,2026-04-04,Meta Ads,71.92
ORD-12523,USR-1626,2026-05-02,Google Ads,58.15
ORD-12524,USR-1373,2026-04-18,Meta Ads,82.21
ORD-12525,USR-1035,2026-02-04,Organic Search,16.41
ORD-12526,USR-1367,2026-04-15,Meta Ads,69.6
ORD-12527,USR-1755,2026-01-08,Meta Ads,90.33
ORD-12528,USR-1626,2026-03-26,TikTok Ads,90.24
ORD-12529,USR-2395,2026-02-12,Meta Ads,104.37
ORD-12530,USR-2192,2026-04-22,Meta Ads,90.9
ORD-12531,USR-1983,2026-03-21,Meta Ads,65.2
ORD-12532,USR-2445,2026-06-29,Direct,86.5
ORD-12533,USR-2100,2026-01-07,Google Ads,117.53
ORD-12534,USR-1740,2026-06-06,TikTok Ads,32.46
ORD-12535,USR-1105,2026-01-29,Meta Ads,91.14
ORD-12536,USR-1001,2026-06-22,Organic Search,89.21
ORD-12537,USR-2131,2026-06-27,Meta Ads,54.86
ORD-12538,USR-1174,2026-02-06,Google Ads,64.74
ORD-12539,USR-1427,2026-05-14,Direct,96.17
ORD-12540,USR-2304,2026-05-26,Google Ads,43.83
ORD-12541,USR-1811,2026-06-21,Meta Ads,50.32
ORD-12542,USR-2182,2026-05-27,Meta Ads,28.63
ORD-12543,USR-2320,2026-06-14,Meta Ads,17.09
ORD-12544,USR-1244,2026-03-26,Meta Ads,98.27
ORD-12545,USR-1385,2026-04-08,Direct,39.74
ORD-12546,USR-1714,2026-06-07,Google Ads,37.37
ORD-12547,USR-1838,2026-03-22,TikTok Ads,69.02
ORD-12548,USR-2349,2026-02-14,Direct,24.29
ORD-12549,USR-1395,2026-04-11,Google Ads,62.39
ORD-12550,USR-1441,2026-02-11,TikTok Ads,24.31
ORD-12551,USR-1474,2026-06-04,Meta Ads,80.49
ORD-12552,USR-1347,2026-05-29,Google Ads,76.42
ORD-12553,USR-2360,2026-02-27,Google Ads,93.63
ORD-12554,USR-1216,2026-06-02,Meta Ads,89.89
ORD-12555,USR-1669,2026-01-06,Meta Ads,85.12
ORD-12556,USR-1645,2026-03-28,Google Ads,107.73
ORD-12557,USR-1564,2026-01-12,Google Ads,117.72
ORD-12558,USR-1219,2026-02-05,Google Ads,19.78
ORD-12559,USR-1791,2026-01-07,TikTok Ads,44.32
ORD-12560,USR-1833,2026-01-30,Direct,89.91
ORD-12561,USR-2451,2026-02-10,Organic Search,15.46
ORD-12562,USR-1008,2026-01-13,Meta Ads,110.83
ORD-12563,USR-1439,2026-02-17,Meta Ads,113.73
ORD-12564,USR-2131,2026-01-24,Google Ads,23.44
ORD-12565,USR-1565,2026-02-02,Meta Ads,99.05
ORD-12566,USR-2381,2026-03-19,Google Ads,35.97
ORD-12567,USR-1192,2026-04-13,Meta Ads,39.44
ORD-12568,USR-1827,2026-05-29,Meta Ads,75.9
ORD-12569,USR-1850,2026-06-01,Meta Ads,32.47
ORD-12570,USR-2037,2026-04-21,Organic Search,58.79
ORD-12571,USR-2309,2026-03-25,Meta Ads,28.29
ORD-12572,USR-1568,2026-04-04,Direct,89.0
ORD-12573,USR-1015,2026-03-05,Direct,66.25
ORD-12574,USR-1286,2026-03-31,Meta Ads,66.2
ORD-12575,USR-1979,2026-03-09,Meta Ads,26.22
ORD-12576,USR-1836,2026-06-17,Google Ads,97.55
ORD-12577,USR-1421,2026-01-26,TikTok Ads,81.55
ORD-12578,USR-2314,2026-06-07,Organic Search,106.11
ORD-12579,USR-2417,2026-06-10,Meta Ads,100.95
ORD-12580,USR-1916,2026-04-10,TikTok Ads,53.33
ORD-12581,USR-1894,2026-04-07,Google Ads,63.8
ORD-12582,USR-1098,2026-05-11,Google Ads,33.73
ORD-12583,USR-2138,2026-06-06,Meta Ads,96.57
ORD-12584,USR-1879,2026-05-25,Organic Search,60.61
ORD-12585,USR-2442,2026-06-20,Organic Search,101.65
ORD-12586,USR-1699,2026-03-26,Direct,74.76
ORD-12587,USR-2425,2026-01-05,Google Ads,64.41
ORD-12588,USR-1760,2026-03-15,Meta Ads,83.01
ORD-12589,USR-1503,2026-06-01,TikTok Ads,33.04
ORD-12590,USR-2264,2026-02-13,TikTok Ads,117.16
ORD-12591,USR-1597,2026-04-05,Organic Search,19.41
ORD-12592,USR-1174,2026-02-09,Meta Ads,74.1
ORD-12593,USR-1835,2026-04-19,Meta Ads,113.49
ORD-12594,USR-2177,2026-02-05,Google Ads,31.51
ORD-12595,USR-2382,2026-06-13,Google Ads,62.06
ORD-12596,USR-2061,2026-04-04,Meta Ads,51.34
ORD-12597,USR-1516,2026-02-12,Organic Search,46.15
ORD-12598,USR-2176,2026-05-03,Meta Ads,85.39
ORD-12599,USR-2399,2026-06-06,Organic Search,45.15
ORD-12600,USR-1803,2026-06-16,Google Ads,51.16
ORD-12601,USR-2082,2026-05-24,Direct,104.56
ORD-12602,USR-1966,2026-04-08,Meta Ads,56.4
ORD-12603,USR-1974,2026-04-30,Direct,119.35
ORD-12604,USR-1108,2026-05-26,TikTok Ads,107.46
ORD-12605,USR-1993,2026-01-10,Organic Search,43.3
ORD-12606,USR-1936,2026-02-23,Google Ads,32.66
ORD-12607,USR-2096,2026-06-14,Google Ads,16.76
ORD-12608,USR-2462,2026-06-17,Meta Ads,113.92
ORD-12609,USR-1530,2026-06-10,Meta Ads,70.02
ORD-12610,USR-1301,2026-02-19,TikTok Ads,99.62
ORD-12611,USR-2333,2026-03-24,Meta Ads,60.72
ORD-12612,USR-1786,2026-03-22,Meta Ads,66.16
ORD-12613,USR-1068,2026-05-27,TikTok Ads,20.19
ORD-12614,USR-1903,2026-04-17,Meta Ads,113.4
ORD-12615,USR-2297,2026-02-11,Google Ads,40.88
ORD-12616,USR-1356,2026-04-23,Meta Ads,89.65
ORD-12617,USR-2173,2026-03-20,Google Ads,46.29
ORD-12618,USR-1835,2026-02-28,TikTok Ads,17.77
ORD-12619,USR-1366,2026-02-26,Google Ads,98.61
ORD-12620,USR-2086,2026-02-24,TikTok Ads,43.72
ORD-12621,USR-1176,2026-02-24,Organic Search,49.33
ORD-12622,USR-2248,2026-03-14,TikTok Ads,66.88
ORD-12623,USR-1923,2026-01-09,Google Ads,38.51
ORD-12624,USR-1026,2026-01-28,Google Ads,106.72
ORD-12625,USR-1465,2026-03-26,Google Ads,105.8
ORD-12626,USR-2053,2026-01-12,TikTok Ads,18.23
ORD-12627,USR-2383,2026-03-26,Google Ads,115.08
ORD-12628,USR-2467,2026-06-29,Meta Ads,50.26
ORD-12629,USR-1420,2026-05-26,Google Ads,101.05
ORD-12630,USR-1467,2026-05-20,TikTok Ads,47.67
ORD-12631,USR-1958,2026-02-27,Google Ads,80.43
ORD-12632,USR-1822,2026-05-17,Meta Ads,60.72
ORD-12633,USR-2242,2026-04-26,Google Ads,83.2
ORD-12634,USR-1026,2026-04-10,Google Ads,89.55
ORD-12635,USR-1863,2026-02-02,Meta Ads,50.12
ORD-12636,USR-2209,2026-06-17,Direct,113.8
ORD-12637,USR-2011,2026-06-22,Direct,104.28
ORD-12638,USR-1543,2026-03-20,Google Ads,81.15
ORD-12639,USR-1609,2026-05-22,Google Ads,52.2
ORD-12640,USR-1554,2026-01-21,Meta Ads,117.53
ORD-12641,USR-1197,2026-02-15,Organic Search,101.49
ORD-12642,USR-1519,2026-06-10,Google Ads,64.59
ORD-12643,USR-1292,2026-05-25,TikTok Ads,48.78
ORD-12644,USR-1379,2026-04-27,Organic Search,107.17
ORD-12645,USR-1356,2026-01-06,Google Ads,57.96
ORD-12646,USR-1725,2026-05-14,Meta Ads,72.51
ORD-12647,USR-1839,2026-04-10,Meta Ads,35.34
ORD-12648,USR-2356,2026-05-17,TikTok Ads,49.15
ORD-12649,USR-2374,2026-02-01,Meta Ads,106.47
ORD-12650,USR-2436,2026-02-16,Meta Ads,108.54
ORD-12651,USR-1036,2026-01-19,Meta Ads,55.9
ORD-12652,USR-2051,2026-02-21,Google Ads,106.8
ORD-12653,USR-2442,2026-03-05,Direct,52.55
ORD-12654,USR-2495,2026-06-16,Meta Ads,109.79
ORD-12655,USR-1511,2026-01-15,Google Ads,90.01
ORD-12656,USR-1721,2026-04-28,Meta Ads,75.81
ORD-12657,USR-1100,2026-06-24,TikTok Ads,46.96
ORD-12658,USR-2371,2026-01-02,Google Ads,87.83
ORD-12659,USR-2443,2026-06-04,TikTok Ads,42.88
ORD-12660,USR-2464,2026-03-06,Google Ads,114.24
ORD-12661,USR-1789,2026-01-28,Meta Ads,108.6
ORD-12662,USR-1836,2026-05-27,Google Ads,56.21
ORD-12663,USR-1750,2026-06-16,Organic Search,108.95
ORD-12664,USR-1819,2026-04-11,TikTok Ads,71.8
ORD-12665,USR-2005,2026-01-24,Google Ads,64.4
ORD-12666,USR-1717,2026-01-10,TikTok Ads,61.66
ORD-12667,USR-2225,2026-01-27,Meta Ads,40.76
ORD-12668,USR-1239,2026-01-09,Google Ads,41.92
ORD-12669,USR-1198,2026-04-03,Meta Ads,16.47
ORD-12670,USR-2107,2026-01-07,Google Ads,74.59
ORD-12671,USR-2304,2026-02-09,Meta Ads,16.56
ORD-12672,USR-2365,2026-05-21,Meta Ads,112.09
ORD-12673,USR-1061,2026-04-22,Meta Ads,38.74
ORD-12674,USR-1255,2026-06-22,TikTok Ads,119.15
ORD-12675,USR-2370,2026-03-01,Meta Ads,35.27
ORD-12676,USR-1823,2026-04-13,Organic Search,116.63
ORD-12677,USR-2240,2026-02-24,TikTok Ads,28.96
ORD-12678,USR-2040,2026-02-05,Google Ads,118.11
ORD-12679,USR-1365,2026-02-17,Google Ads,71.5
ORD-12680,USR-1430,2026-06-26,Meta Ads,48.26
ORD-12681,USR-2433,2026-04-24,TikTok Ads,40.47
ORD-12682,USR-1899,2026-01-14,Meta Ads,16.17
ORD-12683,USR-1761,2026-02-01,Direct,39.26
ORD-12684,USR-1215,2026-01-20,Organic Search,56.44
ORD-12685,USR-1288,2026-06-04,Google Ads,81.57
ORD-12686,USR-2430,2026-05-17,Meta Ads,79.1
ORD-12687,USR-1780,2026-03-30,Organic Search,96.5
ORD-12688,USR-1012,2026-05-19,Meta Ads,32.37
ORD-12689,USR-1311,2026-03-25,Meta Ads,62.41
ORD-12690,USR-2467,2026-03-24,Meta Ads,106.11
ORD-12691,USR-1767,2026-06-18,Google Ads,59.78
ORD-12692,USR-1912,2026-06-06,Meta Ads,82.89
ORD-12693,USR-1564,2026-05-05,TikTok Ads,19.73
ORD-12694,USR-1948,2026-06-23,Meta Ads,117.57
ORD-12695,USR-2403,2026-06-22,Meta Ads,81.23
ORD-12696,USR-1153,2026-02-06,Google Ads,38.61
ORD-12697,USR-1798,2026-04-28,TikTok Ads,36.24
ORD-12698,USR-1142,2026-04-04,Meta Ads,99.67
ORD-12699,USR-1425,2026-01-20,TikTok Ads,66.85
ORD-12700,USR-2032,2026-06-11,Google Ads,89.21
ORD-12701,USR-1505,2026-06-02,TikTok Ads,38.1
ORD-12702,USR-2481,2026-03-25,Organic Search,51.17
ORD-12703,USR-1575,2026-03-04,Google Ads,101.03
ORD-12704,USR-2145,2026-05-09,Meta Ads,57.89
ORD-12705,USR-1405,2026-04-13,Meta Ads,51.88
ORD-12706,USR-2161,2026-03-11,Google Ads,77.5
ORD-12707,USR-2266,2026-04-08,Meta Ads,54.1
ORD-12708,USR-1307,2026-06-15,Google Ads,82.66
ORD-12709,USR-1932,2026-01-25,Meta Ads,89.09
ORD-12710,USR-1116,2026-04-06,Organic Search,36.18
ORD-12711,USR-1515,2026-01-20,TikTok Ads,20.8
ORD-12712,USR-1591,2026-01-20,Meta Ads,83.79
ORD-12713,USR-1058,2026-01-25,Meta Ads,34.35
ORD-12714,USR-2150,2026-02-07,Google Ads,27.77
ORD-12715,USR-1497,2026-01-03,Direct,68.2
ORD-12716,USR-2286,2026-05-22,Meta Ads,108.44
ORD-12717,USR-1359,2026-01-15,Google Ads,64.49
ORD-12718,USR-2245,2026-05-02,Google Ads,25.2
ORD-12719,USR-1753,2026-03-21,Google Ads,113.47
ORD-12720,USR-2212,2026-01-14,TikTok Ads,54.37
ORD-12721,USR-2284,2026-05-13,Meta Ads,44.46
ORD-12722,USR-1863,2026-01-05,TikTok Ads,68.63
ORD-12723,USR-1673,2026-01-19,TikTok Ads,63.34
ORD-12724,USR-2016,2026-01-17,Google Ads,35.61
ORD-12725,USR-2101,2026-05-26,TikTok Ads,103.83
ORD-12726,USR-2231,2026-02-19,Meta Ads,119.93
ORD-12727,USR-1521,2026-05-15,Meta Ads,92.66
ORD-12728,USR-2067,2026-05-11,Google Ads,57.54
ORD-12729,USR-1498,2026-05-22,Direct,60.76
ORD-12730,USR-2171,2026-06-29,Google Ads,68.93
ORD-12731,USR-2143,2026-06-21,TikTok Ads,44.88
ORD-12732,USR-1188,2026-03-07,TikTok Ads,33.4
ORD-12733,USR-1245,2026-04-08,Organic Search,65.56
ORD-12734,USR-1329,2026-02-02,Meta Ads,37.67
ORD-12735,USR-1078,2026-01-19,Direct,76.82
ORD-12736,USR-2028,2026-06-29,TikTok Ads,31.84
ORD-12737,USR-1356,2026-03-28,Google Ads,31.13
